timestamp;byte;samp_rate
0,021935;2;32000
1,032125;1;32000
2,032401;0;32000
3,046139;0;32000
4,051803;2;32000
5,060364;0;32000
6,074951;0;32000
7,085639;2;32000
8,095485;3;32000
9,099262;3;32000
10,103975;1;32000
11,106492;3;32000
12,116739;0;32000
13,129867;0;32000
14,133130;0;32000
15,142061;1;32000
16,151694;0;32000
17,159711;3;32000
18,175007;0;32000
19,185382;0;32000
20,194675;0;32000
21,207953;0;32000
22,222472;2;32000
23,231069;2;32000
24,242177;2;32000
25,245960;1;32000
26,261126;1;32000
27,276603;0;32000
28,286023;0;32000
29,295276;1;32000
30,308853;0;32000
31,319142;1;32000
32,325423;3;32000
33,336328;2;32000
34,346781;2;32000
35,357975;2;32000
36,367056;0;32000
37,379643;3;32000
38,385380;1;32000
39,397207;1;32000
40,410672;0;32000
41,424576;1;32000
42,439453;1;32000
43,447720;1;32000
44,459000;0;32000
45,466611;1;32000
46,478397;0;32000
47,492087;3;32000
48,500082;3;32000
49,509025;2;32000
50,510694;0;32000
51,520217;0;32000
52,529613;1;32000
53,539427;0;32000
54,549113;0;32000
55,557494;2;32000
56,569439;2;32000
57,576341;0;32000
58,589624;2;32000
59,596458;0;32000
60,601472;2;32000
61,608449;2;32000
62,622076;0;32000
63,634656;1;32000
64,646301;0;32000
65,661237;0;32000
