timestamp;byte;samp_rate
0,645651;2;32000
1,035602;1;32000
2,043603;0;32000
3,054633;0;32000
4,059365;2;32000
5,074648;0;32000
6,082518;0;32000
7,087947;2;32000
8,095565;3;32000
9,109669;3;32000
10,111024;1;32000
11,119230;3;32000
12,127361;0;32000
13,134652;0;32000
14,149690;0;32000
15,160677;1;32000
16,163404;0;32000
17,167555;3;32000
18,177404;0;32000
19,191191;0;32000
20,202999;0;32000
21,208503;0;32000
22,211163;2;32000
23,220152;2;32000
24,235770;2;32000
25,244603;1;32000
26,252403;1;32000
27,252724;0;32000
28,258035;0;32000
29,261011;1;32000
30,269369;0;32000
31,277324;1;32000
32,294035;3;32000
33,302583;2;32000
34,309258;2;32000
35,321299;2;32000
36,326691;0;32000
37,338529;3;32000
38,341058;1;32000
39,344674;1;32000
40,353682;0;32000
41,354425;1;32000
42,360582;1;32000
43,368466;1;32000
44,382349;0;32000
45,394410;1;32000
46,402186;0;32000
47,407243;3;32000
48,418853;3;32000
49,427875;2;32000
50,436275;0;32000
51,440415;0;32000
52,441021;1;32000
53,451920;0;32000
54,457225;0;32000
55,465325;2;32000
56,468941;2;32000
57,473310;0;32000
